Timestamp,Email Address,Your Name,Your Age,Course Name,Gender,How often do you play video games?,On which platform do you play games the most?,What type of gaming software do you primarily use?,How many hours per week do you spend gaming?,What type of games do you prefer?,What factors influence your choice of gaming software?,Which game stores or platforms do you primarily use?,"Do you prefer paid games, free-to-play games, or games with in-app purchases?",How often do you spend money on gaming software?,"Have you used cloud gaming services like Xbox Cloud Gaming, GeForce Now, or PlayStation Now?",What is your preferred device for gaming?,"How important is hardware performance (CPU, GPU, RAM) for your gaming experience?","Do you prefer high-performance gaming software that requires powerful hardware, or lightweight games that run on most devices?",What input method do you prefer for gaming?,How do you usually install games?,Do you participate in online multiplayer gaming?,Have you ever participated in an esports event or gaming tournament?,How important is cross-platform gaming (PC vs. Console vs. Mobile) to you?,Do you use voice chat or communication apps while gaming?,Have you ever faced toxicity or harassment while playing online games?,What gaming trends are you most excited about?,Would you be interested in subscription-based gaming services like Xbox Game Pass or PlayStation Plus?,What improvements do you think gaming software should focus on?
2022-04-04 16:41:46,l.barua18@gmail.com,latha barua,32,B.Tech,Female,Weekly,Mobile,Steam,2,Action,Exclusive content,Steam,Free-to-play,Occasionally,True,Mobile,4,High-performance,Controller,Download,True,True,4,False,True,"[{'text': 'High-performance gaming software'}, {'text': 'Cross-platform gaming'}, {'text': 'Online multiplayer gaming'}, {'text': 'Esports tournaments'}, {'text': 'Cloud gaming services'}, {'text': 'Online communities and forums'}, {'text': 'G",False,"High-performance gaming software, Cross-platform gaming, Online multiplayer gaming, Esports tournaments, Cloud gaming services, Online communities and forums"
2021-02-09 12:59:49,prashant.tambe@gmail.com,Prashant Tambe,32,MBA,Male,Monthly,Console,Steam,2,RPG,Price,Steam,Paid,Occasionally,False,PC,4,High-performance,Keyboard,Download,False,False,5,True,True,"New gaming genres, advancements in game engines and graphics, and the rise of cloud gaming.",False,"More interactive gameplay, better graphics, more realistic game environments, more customization options, more engaging storylines, more variety in game modes, more support for multiple platforms, more cross-platform gameplay, more support for 4k gaming, more support for virtual reality gaming, more support for online multiplayer gaming"
2022-06-06 11:27:56,s7636995@gmail.com,RAJESH,20,Bachelor of Engineering,Male,Weekly,PC,Steam,30,Action,Exclusive content,Steam,In-app purchases,Occasionally,False,PC,3,High-performance,Controller,Download,True,False,4,False,False,MMOs,True,Add more exclusive content and focus on providing a better gaming experience.
2019-01-13 18:56:23,deepak.vaikuntan@gmail.com,Deepak,24,M.A. Economics,Male,Weekly,Mobile,Steam,2,Strategy,Price,Steam,Paid,Never,False,Mobile,2,Lightweight,Touchscreen,Download,True,True,4,False,True,Esports,False,"I think that gaming software should have more customization options and better support for different devices. Additionally, I would like to see more options for cloud gaming and cross-platform gaming."
2020-05-21 14:33:53,example@email.com,Ravi,43,Bachelor of Arts,Female,Monthly,PC,Steam,10,Action,Price,Steam,Paid,Monthly,False,PC,2,Lightweight,Keyboard,Cloud-based,True,False,1,True,False,None,False,None
2022-06-22 19:19:36,rsharma123.13@gmail.com,Riya,25,B.Com. Economics,Female,Weekly,PC,Steam,4,Action,Exclusive content,Steam,Free-to-play,Occasionally,False,PC,4,Lightweight,Touchscreen,Download,True,False,2,False,False,More exclusive content,False,Add more exclusive content
2022-01-10 09:06:13,meetmishr@gmail.com,Ram,62,B.E.,Male,Monthly,Mobile,Steam,1,Action,Price,Steam,Paid,Occasionally,False,Console,3,High-performance,Controller,Download,True,False,2,False,False,NFTs/blockchain games,False,Additional security features
2022-06-05 13:46:48,akshaynegi16@gmail.com,Akshay,22,B.Tech Computer Science,Male,Never,Console,PlayStation Store,0,Action,Price,PlayStation Store,Paid,Monthly,False,PC,4,High-performance,Controller,Download,True,True,3,False,True,None,False,More options for customization and personalization
2021-08-31 14:16:53,prajwal@netland.in,Prajwal,29,M.tech,Male,Weekly,PC,Steam,4,Strategy,Price,Steam,Paid,Monthly,False,PC,2,Lightweight,Controller,Download,False,False,1,False,False,None,True,None
2022-04-11 14:03:49,kamalmalhotra12@gmail.com,Kamal Malhotra,22,Computer Science,Male,Weekly,Console,PlayStation Store,12,Action,Exclusive content,Steam,Free-to-play,Occasionally,False,PC,3,High-performance,Touchscreen,Download,True,False,1,False,True,"I am excited about the upcoming trend of cloud gaming. I think it has the potential to revolutionize the gaming industry by making high-quality games available to everyone, regardless of their hardware.",True,"Improvements in gaming software could include increased flexibility in pricing models and business strategies, enhancements in user experience, and better hardware compatibility."
2022-12-09 20:44:21,goswami.sanatkumar@gmail.com,Sanat Kumar Goswami,37,B. Tech in Computer Science,Male,Weekly,Mobile,PlayStation Store,22,Action,Exclusive content,Epic Games,Free-to-play,Weekly,False,Mobile,4,Lightweight,Touchscreen,Download,True,False,2,True,False,"New releases, game updates, and exclusive content from popular game stores.",False,"Improved user interface, more game options, and better server performance"
2022-02-13 10:51:50,m.chawla28@gmail.com,Mohit Chawla,26,MBA,Male,Weekly,PC,Steam,10,Strategy,Price,Steam,In-app purchases,Monthly,True,Console,4,Lightweight,Touchscreen,Disc,False,False,1,False,False,"[{\""text\"":\""e-sports\""}, {\""text\"":\""video game competitions\""}]",False,\n1. Better optimization for low-end hardware\n2. Improved cross-platform compatibility\n3. More customization options for controls\n4. Better anti-cheat measures\n5. More diverse game content
2022-03-06 02:54:49,lakshmiprasanna.k@gmail.com,Lakshmi Prasannakumar,43,Masters in Tourism,Female,Weekly,Console,Steam,10,Action,Exclusive content,Epic Games,Free-to-play,Monthly,False,PC,2,High-performance,Controller,Disc,False,False,2,False,False,Console exclusives,True,"Gaming software should be more affordable, and game developers should provide more options for gameplay."
2022-08-15 16:22:11,test99@gmail.com,arjun,26,Data Science,Non-binary,Daily,Mobile,PlayStation Store,10,RPG,Price,Steam,Paid,Weekly,False,Mobile,2,Lightweight,Controller,Download,True,False,4,False,True,Combat games,False,Improved anti-cheat measures
2022-04-21 16:31:26,vishal.garg2000@gmail.com,vishal garg,20,B.Tech,Male,Weekly,PC,Steam,16,Sports,Price,Steam,In-app purchases,Weekly,True,Mobile,4,Lightweight,Touchscreen,Cloud-based,True,False,1,True,True,"[{'name': 'Higher graphics quality and realism', 'score': 1}, {'name': 'Improved multiplayer gameplay', 'score': 1}, {'name': 'Innovative gameplay mechanics', 'score': 1}, {'name': 'Better virtual reality experiences",True,"Improve the user interface, it is not user friendly"
2022-07-02 18:31:26,hahs9711@gmail.com,Aman Chaudhuri,26,MBA,Male,Never,PC,Epic Games Store,0,RPG,Price,PlayStation Store,Free-to-play,Occasionally,False,PC,2,High-performance,Touchscreen,Cloud-based,True,False,2,True,False,New game releases,True,None
2020-07-11 08:34:12,sugandh@gmail.com,Sugandh,26,B Tech,Female,Monthly,PC,Steam,3,RPG,Price,Steam,Paid,Monthly,False,PC,3,Lightweight,Touchscreen,Disc,True,False,3,False,True,"[{""id"":1,""name"":""Online multiplayer gaming""},{""id"":2,""name"":""Lightweight games that run on most devices""},{""id"":4,""name"":""Toxicity or harassment while playing online games""}]",False,Adding more games for free
2021-09-03 12:18:39,aayush.sheoran1996@gmail.com,Aayush Sheoran,23,B.Tech,Male,Weekly,Mobile,Steam,1,RPG,Exclusive content,Steam,Free-to-play,Occasionally,False,Mobile,2,Lightweight,Touchscreen,Cloud-based,True,False,2,True,True,"[{""id"":1,""name"":""RPG"",""image"":""https://res.cloudinary.com/diq3xme6f/image/upload/v1617544393/gaming-trends/RPG_tavm0u.svg"",""",True,More exclusive content
2020-12-28 16:00:25,hari@gmail.com,Srinivas,29,B. Tech,Male,Weekly,Mobile,Steam,20,RPG,Price,Steam,Free-to-play,Occasionally,False,Mobile,5,Lightweight,Touchscreen,Download,False,False,1,False,False,None,True,Add more games
2021-04-21 12:39:21,abiram.bose@gmail.com,Abiram Bose,31,Bachelor of Engineering,Non-binary,Daily,Console,PlayStation Store,1,Strategy,Exclusive content,PlayStation Store,Free-to-play,Weekly,False,PC,5,High-performance,Controller,Download,False,False,2,True,False,"Online multiplayer gaming, cross-platform gaming",False,Add more exclusive content.
2022-01-22 10:08:31,grace.d.nk@gmail.com,Ajay,24,Bachelor of Technology,Male,Monthly,PC,Steam,19,Sports,User interface,Steam,Free-to-play,Monthly,False,PC,4,Lightweight,Controller,Download,False,False,2,False,False,"I am not much into gaming but The Last of Us Part I, God of War: Ragnarok and Hogwarts Legacy are few of the games I want to play.",False,"Adding more games, adding more game modes, improving the user interface, and adding new features like cloud gaming and voice chat."
2021-07-19 12:37:36,nadim.mohammad9@gmail.com,Nadim,20,B.Tech,Male,Monthly,PC,Steam,10,Action,Exclusive content,PlayStation Store,Paid,Occasionally,False,PC,2,High-performance,Keyboard,Download,True,False,4,False,False,"Virtual Reality, innovative gameplay mechanics",False,"I feel like there could be more options for customization and personalization when it comes to gaming software. For example, being able to customize the user interface or having more control over graphics settings. Additionally, I think it would be great if there were more options for local multiplayer gaming, as it's not"
2021-05-14 16:30:41,pratik123@gmail.com,Pratik,29,B.Tech (Mechanical Engineering),Male,Weekly,PC,Steam,10,RPG,Price,Steam,Free-to-play,Monthly,False,PC,2,Lightweight,Touchscreen,Download,True,False,2,False,False,None,False,None
2022-02-26 09:34:38,vishal.khandelwal@gmail.com,Vishal Khandelwal,25,B.Com.,Male,Weekly,Mobile,Steam,7,Sports,Exclusive content,Epic Games,Paid,Monthly,False,Mobile,1,Lightweight,Controller,Disc,True,False,5,True,False,New game releases,True,None
2022-08-06 11:51:34,johndoe@hotmail.com,Samuel,30,BSc.,Male,Never,Mobile,Steam,0,Action,Price,Steam,Free-to-play,Never,False,Mobile,5,High-performance,Touchscreen,Cloud-based,False,False,3,False,False,None,False,None
2022-06-05 18:17:42,nawalal.19@gmail.com,Nawalal,27,B.A. (Hons) Economics,Male,Daily,PC,Steam,14,Strategy,Price,Steam,Free-to-play,Occasionally,False,PC,3,High-performance,Touchscreen,Disc,True,False,2,False,True,[21],True,"There are a few suggestions that I would like to give to improve gaming software. Firstly, I think it is important to have a user-friendly interface that is easy to navigate. Additionally, I would like to see more customization options for the software, such as the ability to change the color scheme or add personal"
2022-04-01 21:10:10,fadil.amin@gmail.com,Amin,21,B.Tech. (Information Technology),Male,Occasionally,PC,Steam,6,Strategy,Price,Steam,Free-to-play,Occasionally,False,PC,1,Lightweight,Controller,Download,True,False,3,True,True,"FPS games, Battle royale games, RPGs",True,Try to have more variety of games
2021-01-04 18:01:16,aadnan5@gmail.com,Adnan Afzal,25,B.Tech,Male,Never,Console,Steam,1,Strategy,Price,Epic Games,Free-to-play,Monthly,False,Console,2,Lightweight,Controller,Download,False,False,1,False,False,Multiplayer games,False,Make the software more user-friendly and easy to use.
2020-03-25 14:14:10,swati.m@gmail.com,Swati,22,B.Com,Non-binary,Weekly,Console,Steam,16,Sports,Price,Steam,Paid,Monthly,False,PC,4,Lightweight,Controller,Download,True,False,1,True,False,None,False,None
2022-04-26 00:15:57,nikhil.jadhav@gmail.com,Nikhil,31,Information Technology,Male,Occasionally,PC,Steam,10,Sports,User interface,PlayStation Store,Free-to-play,Occasionally,True,PC,5,High-performance,Controller,Disc,True,True,3,True,True,"New game releases, multiplayer features, and esports events.",False,"Improved graphics, better optimization, and more immersive gameplay"
2022-01-22 18:33:58,divyanshu.21@gmail.com,Divyanshu,21,BSc,Male,Weekly,PC,Steam,6,Sports,Exclusive content,Steam,Free-to-play,Monthly,False,PC,3,Lightweight,Controller,Download,True,False,1,True,False,New gaming tech and upcoming games,True,"I am not sure about any particular changes to improve gaming software, but I would like to see more diverse gaming content that caters to different types of players, such as casual gamers, hardcore gamers, and those who prefer multiplayer or single-player experiences. Additionally, I would like to see more focus"
2020-10-23 22:47:13,noorahmed4523@gmail.com,Md Noor Ahmed,25,BBA,Male,Daily,Mobile,Steam,1,Action,Price,Steam,Free-to-play,Occasionally,False,Mobile,3,High-performance,Keyboard,Cloud-based,True,False,1,True,True,Mobile gaming,False,"Improvements to the interface and usability of the software, such as a more intuitive and user-friendly design, better organization of games and features, and easier navigation."
2022-08-09 09:10:06,manish.pandey@gmail.com,Manish Pandey,41,MBA,Male,Occasionally,Console,PlayStation Store,6,Action,Price,Steam,In-app purchases,Monthly,False,PC,3,High-performance,Keyboard,Download,True,False,4,False,False,"Competitive gaming, Virtual reality gaming, Cloud gaming",False,- Improved graphics and visuals
2022-08-21 02:23:03,rahulkumar640400@gmail.com,Rahul,21,Btech,Male,Weekly,Console,PlayStation Store,1,Action,Price,PlayStation Store,Paid,Weekly,True,Mobile,3,High-performance,Touchscreen,Download,False,True,4,True,False,I am very excited about cloud gaming and the future of mobile gaming. I believe that cloud gaming will revolutionize the gaming industry and make gaming more accessible to everyone. I am also excited about the advancements in mobile gaming and the growing popularity of mobile esports.,False,"One suggestion for improvement in gaming software would be to have better anti-cheat measures in place. Cheating in online games can ruin the experience for other players, and it is important to have effective anti-cheat systems to prevent it."
2018-05-05 13:42:01,duncan.james13@gmail.com,Duncan James,28,Bachelor's Degree,Male,Occasionally,Console,Steam,12,RPG,Price,Steam,Free-to-play,Monthly,False,PC,1,Lightweight,Touchscreen,Download,True,True,3,True,False,"New game releases, eSports tournaments, and advancements in technology.",False,1. Improved graphics and visuals
2020-06-06 06:51:25,kavin.ramkumar@gmail.com,Kavin,25,Bachelor of Engineering,Male,Daily,PC,Steam,30,Action,Price,Epic Games,Paid,Occasionally,False,PC,1,Lightweight,Touchscreen,Cloud-based,False,False,3,False,False,"New releases, esports, multiplayer",False,I would like to see more options for customization and personalization in gaming software. I would also like to see more integration with online multiplayer gaming and cross-platform gaming.
2022-05-20 03:08:00,yasmeen.khan@yahoo.com,Rohit,24,MBA,Male,Weekly,Console,PlayStation Store,4,Action,Price,PlayStation Store,Paid,Weekly,False,PC,7,High-performance,Controller,Disc,True,False,5,False,False,"[{'id': 3, 'text': 'Digital distribution platforms'}],",True,"More options for cross-platform gaming, better anti-cheat measures, and improved user interface for gaming software."
2020-09-02 08:18:33,pratyusha@gmail.com,pratyusha,26,BBA,Non-binary,Occasionally,Mobile,PlayStation Store,10,Action,Exclusive content,Steam,Paid,Occasionally,True,Mobile,1,High-performance,Touchscreen,Disc,True,True,3,False,True,MMOs,False,"The gaming software could be improved in terms of its performance, graphics, and user interface. It could also offer more options for customization and personalization. Additionally, the software could be more user-friendly and offer better support for different hardware configurations."
2022-09-11 20:45:42,mohan@gmail.com,Mohan,37,Video Game Design,Male,Occasionally,Mobile,Steam,17,Action,Price,PlayStation Store,Paid,Occasionally,False,Mobile,3,High-performance,Touchscreen,Disc,True,False,3,True,False,Online multiplayer and esports,False,"I think one of the main suggestions for improvement in gaming software would be to make it more user-friendly and accessible. This could be done by making the software more intuitive and easier to navigate, as well as providing more helpful tutorials and guides. Additionally, I think it would be beneficial to make the software more"
2021-09-26 11:40:22,jadit@gansu.edu.cn,Jia DIT,22,B.Tech. (Bachelor of Technology),Male,Weekly,Console,Steam,10,Action,Exclusive content,Steam,Free-to-play,Occasionally,True,Console,3,High-performance,Touchscreen,Disc,True,False,2,True,False,New releases,True,"Additional content, better graphics, more customization options, more user-friendly interface, better optimization for different devices, more cross-platform support, better anti-cheat systems, more social features, better communication and interaction options, more accessibility features"
2021-04-18 13:48:46,vijay.x98@gmail.com,Vijay,49,B.Com (Hons.),Male,Weekly,PC,Steam,10,RPG,User interface,Steam,Paid,Occasionally,False,Console,4,Lightweight,Keyboard,Download,False,False,3,True,False,"[{'value': 'Portable consoles', 'score': 0.99846836}, {'value': 'Cloud gaming', 'score': 0.9953324}, {'value': 'E-sports and competitive gaming', 'score': 0.",False,1. Better user interface.
2019-06-19 13:13:54,Nandita@gmail.com,Nandita,26,B.com,Non-binary,Daily,PC,Epic Games Store,33,Strategy,Exclusive content,Epic Games,Free-to-play,Occasionally,False,PC,4,High-performance,Keyboard,Cloud-based,True,False,3,True,False,New games,False,I would like to see more exclusive content for gaming software.
2023-04-03 22:15:49,jhondoe789@gmail.com,John Doe,25,MBA,Male,Occasionally,Console,PlayStation Store,10,Action,Price,Steam,In-app purchases,Occasionally,False,PC,3,Lightweight,Keyboard,Download,True,False,1,True,False,A bigger focus on cloud gaming,False,Add more games.
2022-12-21 14:44:22,shubhankar.mishra123@gmail.com,Akshay Goyal,23,B.Tech,Male,Weekly,Console,Steam,10,Action,Exclusive content,PlayStation Store,Free-to-play,Monthly,True,Console,7,High-performance,Controller,Download,False,False,5,True,False,"New game releases, new gaming hardware, and collaborations between gaming franchises.",True,"Additional features, improved performance, and more content."
2022-04-11 20:13:43,shivani.divecha@gmail.com,SHIVANI DIVECHA,31,BSc,Female,Weekly,PC,Steam,1,Action,Price,Steam,Free-to-play,Occasionally,False,PC,3,Lightweight,Controller,Download,False,False,1,False,False,Yes,True,Add more options for customization and control over the gameplay experience.
2022-08-10 14:51:09,padmanabh2014@gmail.com,padmanabh,28,B.Tech,Male,Daily,Console,Steam,21,Strategy,Exclusive content,Epic Games,In-app purchases,Monthly,False,Console,5,High-performance,Controller,Download,True,False,3,False,True,"I'm excited about the advancements in game graphics and visuals, as well as the increasing use of virtual reality and augmented reality in gaming.",False,"Better graphics, more immersive game worlds, more variety of genres, more customization options, more accessibility options, more inclusive games, more cross-platform compatibility, more streaming features, better cloud gaming support, more social features, more content for free, better anti-cheat measures, more multi"
2023-05-04 09:18:07,vishaljain2020@gmail.com,Vishal Jain,37,Masters in Finance,Male,Weekly,Mobile,PlayStation Store,5,Action,Price,Steam,Paid,Weekly,False,Mobile,4,High-performance,Touchscreen,Download,True,False,4,False,True,None,False,None
2019-12-12 10:31:44,manoj.kumar@gmail.com,Manoj Kumar,25,B.Tech,Male,Weekly,Mobile,Epic Games Store,5,Action,Price,Steam,Free-to-play,Occasionally,False,Mobile,3,High-performance,Touchscreen,Cloud-based,False,False,5,False,False,None,False,None
2022-10-22 10:01:59,shrikantbhatkar2012@gmail.com,Shrikant Bhatkar,28,B.E,Male,Monthly,Console,Epic Games Store,10,Strategy,Price,PlayStation Store,Paid,Weekly,False,Mobile,2,High-performance,Controller,Download,True,False,3,True,True,"Console and PC games, Multiplayer games",False,"More options for cross-platform gaming, more in-game purchases, more options for in-game purchases, more options for in-game purchases, more options for in-game purchases, more options for in-game purchases, more options for in-game purchases, more options for in-game purchases, more options"
2022-08-14 17:56:40,mohit.kumar@gmail.com,Mohit Kumar,23,Computer Science,Male,Weekly,PC,Steam,10,Action,Price,Steam,Paid,Monthly,False,PC,1,High-performance,Controller,Download,True,True,1,True,False,new games,True,"I would like to see more options for customization and control over game settings. For example, I would like to be able to adjust the graphics settings to get the best performance without sacrificing the visual quality of the game. Additionally, I would like to see more options for modding and customization of games."
2022-12-17 08:28:27,abhishekkumar12345@gmail.com,Md. Sahid,20,B.Tech (IT),Male,Weekly,PC,Steam,10,Strategy,Price,Steam,Free-to-play,Occasionally,False,PC,3,High-performance,Touchscreen,Download,True,False,1,False,False,Battle Royale Games,False,Add more games to the store
2011-05-18 10:18:46,daviddas34@yahoo.com,David Das,38,B.Tech,Male,Weekly,Console,Steam,10,Action,Price,Steam,Paid,Monthly,False,Console,3,High-performance,Controller,Download,True,False,2,False,True,Online multiplayer gaming.,False,"[{'Suggestion': 'Better graphics'}, {'Suggestion': 'More realistic gameplay'}, {'Suggestion': 'More engaging storylines'}, {'Suggestion': 'More customization options'}, {'Suggestion': 'Better online multiplayer experience'}, {'Suggestion': 'Im"
2019-05-29 12:37:13,prashant.net.app@gmail.com,Prashant,33,B. Tech,Male,Never,PC,Steam,0,Strategy,Exclusive content,Steam,Paid,Occasionally,True,PC,1,High-performance,Touchscreen,Cloud-based,False,False,3,True,False,"Multiplayer gaming, Cloud gaming, Gaming tournaments, Esports, Virtual reality, Augmented reality",False,There are no suggestions for improvements in gaming software.
2021-03-20 10:51:20,jojay2000@yahoo.com,Jopal,30,Masters in Business Administration (MBA),Male,Weekly,PC,Epic Games Store,1,Strategy,Price,PlayStation Store,In-app purchases,Occasionally,False,PC,4,High-performance,Touchscreen,Cloud-based,False,False,1,True,False,None,False,None
2022-08-28 15:37:58,raju@gmail.com,Raju,49,Bachelor of Arts (BA),Male,Weekly,Mobile,Steam,10,Action,Price,Steam,Free-to-play,Weekly,False,Mobile,4,High-performance,Touchscreen,Cloud-based,True,False,2,False,False,New game releases,False,"Better optimization for mobile devices, improved graphics and visuals, more immersive user experience, better stability and performance, more options for customization, better multiplayer functionality, more cross-platform compatibility, more games and content, better community and social features, more innovative and unique gameplay mechanics"
2020-04-30 06:43:06,vivek.kumar10@gmail.com,Vivek,31,BBA,Male,Daily,PC,Steam,15,RPG,Price,Steam,Free-to-play,Occasionally,False,PC,4,Lightweight,Controller,Disc,True,False,2,False,False,New games coming out,False,"More genre options, better graphics, and more customization options"
2020-10-10 13:39:42,franklin@fisher.com,Franklin,22,Bachelor of Computer Applications,Male,Occasionally,Console,PlayStation Store,5,Action,Exclusive content,Epic Games,Paid,Occasionally,False,Console,1,High-performance,Controller,Download,False,False,2,False,False,Console exclusives,False,"I would like to see more exclusive content being released on the PlayStation Store. Additionally, I would like to see more optimization and performance improvements for gaming software, as well as more options for customization and personalization."
2022-10-18 16:53:39,pratik.bagul123@gmail.com,Pratik Bagul,25,MBA,Male,Weekly,Mobile,PlayStation Store,5,Action,Price,Steam,Free-to-play,Monthly,False,Mobile,3,Lightweight,Controller,Download,False,False,2,False,False,None,False,None
2019-05-26 19:44:26,nithin@gmail.com,Nithin Nambiar,23,B.Tech,Male,Weekly,Console,Steam,10,Action,User interface,PlayStation Store,In-app purchases,Monthly,True,Console,3,High-performance,Controller,Download,False,False,3,True,True,I am really excited to see the advancements in cloud gaming technology. It opens up a whole new world of possibilities,False,Adding more features for cloud gaming would be good.
2020-06-19 11:57:41,bhavik.gajjar430@gmail.com,bhavik gajjar,19,B.Pharm,Male,Weekly,PC,Steam,20,Strategy,Exclusive content,PlayStation Store,Paid,Occasionally,False,PC,4,High-performance,Keyboard,Download,False,False,3,False,False,the gameplay,False,1. Better optimization for different hardware configurations
2023-01-22 00:00:00,arsenal@gmail.com,Jacob,19,B.Tech. Computer Science Engineering,Male,Daily,PC,Steam,20,RPG,Price,Steam,Paid,Monthly,True,Mobile,2,Lightweight,Touchscreen,Download,True,False,5,True,True,Multiplayer modes,False,"I think gaming software should be more user-friendly and easy to use. Also, it should have more customization options for gamers."
2022-03-07 14:44:25,shivamreddy@t-online.de,shivam reddy,24,Bachelor of Engineering,Male,Occasionally,Console,PlayStation Store,15,Action,Price,Steam,Free-to-play,Occasionally,False,PC,4,High-performance,Controller,Download,True,False,2,False,False,"Online multiplayer gaming, cross-platform gaming",True,There are many suggestions for improvements in gaming software. Some of these include:
2018-04-20 11:12:14,kannan@gmail.com,Hari,20,MBA,Male,Weekly,Console,PlayStation Store,5,Action,Price,Steam,Paid,Occasionally,False,PC,2,High-performance,Touchscreen,Download,False,False,1,False,False,"[{""id"":1,""text"":""Better graphics and gameplay""},{""id"":2,""text"":""Innovative features and mechanics""},{""id"":3,""text"":""New game release""},{""id"":4,""text"":""Improved multiplayer experience""},{""id"":5,""text"":""Cross-platform",False,"[{""id"":1,""text"":""Add more customization options""},{""id"":2,""text"":""Improve performance and stability""},{""id"":3,""text"":""Increase accessibility options""},{""id"":4,""text"":""Add more content""},{""id"":5,""text"":""Improve the"
2019-06-05 21:04:44,prince.srivastava0612@gmail.com,Prince,29,Bachelor of Technology,Male,Daily,Console,PlayStation Store,10,Strategy,Price,PlayStation Store,Free-to-play,Weekly,False,Console,3,High-performance,Controller,Disc,True,False,2,True,True,Battle royale games are very interesting.,False,I think gaming software should be more user-friendly and have more features.
2020-09-22 08:09:50,pravin.kumar@abc.com,Pravin Kumar,38,B.Tech,Male,Weekly,Mobile,PlayStation Store,2,Strategy,Exclusive content,Steam,In-app purchases,Occasionally,False,Mobile,6,High-performance,Touchscreen,Download,False,False,2,False,False,None,False,None
2022-09-20 21:25:39,n23499@gmail.com,Ashwin,22,BSc-Environmental Science,Male,Daily,Mobile,PlayStation Store,7,Action,User interface,Steam,Free-to-play,Monthly,False,Mobile,2,Lightweight,Touchscreen,Disc,False,False,3,False,True,Battle royale games,True,Improve the user interface and make it more user-friendly.
2023-05-11 11:21:04,dineshkumar.d@gmail.com,Dinesh Kumar,26,Bachelor of Science,Male,Monthly,PC,Steam,18,Action,User interface,Steam,Free-to-play,Monthly,False,PC,5,Lightweight,Controller,Cloud-based,True,False,5,True,False,"New game releases with innovative gameplay mechanics, advancements in graphics technology, and the integration of virtual reality and augmented reality.",False,"Improved graphics, better optimization, and more user-friendly interfaces"
2021-12-31 15:23:17,raaghava@gmail.com,Raaghava,19,MSc,Male,Weekly,PC,Epic Games Store,3,Strategy,User interface,PlayStation Store,Paid,Weekly,False,PC,3,High-performance,Touchscreen,Disc,True,False,1,True,True,Multiplatform gaming,False,Improve the user interface and make it more user-friendly.
2020-03-30 15:33:19,asmita@gmail.com,Asmita,27,MBA,Female,Weekly,PC,Steam,4,Action,Exclusive content,Epic Games,Paid,Monthly,False,PC,1,High-performance,Controller,Download,True,False,3,False,False,Excited about cloud gaming services like Xbox Cloud Gaming and PlayStation Now.,False,'More stable servers'
2021-02-20 10:57:35,Amit.Kumar@gmail.com,Amit Kumar,29,B.Tech (Information Technology),Male,Weekly,Console,PlayStation Store,10,Action,Exclusive content,PlayStation Store,Free-to-play,Occasionally,False,Console,3,Lightweight,Keyboard,Download,True,False,3,True,True,"New IPs, More multiplayer options",False,-Add more games to the library
2022-03-04 13:40:29,kriti.jain123@gmail.com,Kriti Jain,18,B.Tech,Female,Daily,Mobile,Steam,20,RPG,Exclusive content,PlayStation Store,Paid,Occasionally,True,PC,2,High-performance,Controller,Download,False,False,9,True,False,Steam Deck,False,"I think the main thing that we want to see from the gaming industry is more games that are inclusive and diverse. Right now, the gaming industry is still very male-dominated and it can be really hard for women and people of color to find games that represent them."
2020-09-10 14:59:57,yashvini@yahoo.com,yashvini,20,B.Tech,Female,Monthly,PC,Steam,15,RPG,Price,Steam,Paid,Occasionally,False,Console,7,High-performance,Keyboard,Cloud-based,False,False,2,False,False,"New games, new software, new hardware, etc.",False,"Better graphics, better gameplay, more features, more game content, more in-game interactions, etc."
